+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                                                                                                                  ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u0|uart|the_Wire_Shark_UART_scfifo_r                                                                                                                                                                                                                                                                                                       ; 13    ; 0              ; 1            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w|wfifo|auto_generated|dpfifo|wr_ptr                                                                                                                                                                                                                                                                    ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w|wfifo|auto_generated|dpfifo|rd_ptr_count                                                                                                                                                                                                                                                              ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w|wfifo|auto_generated|dpfifo|FIFOram                                                                                                                                                                                                                                                                   ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state|count_usedw                                                                                                                                                                                                                                                    ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state                                                                                                                                                                                                                                                                ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w|wfifo|auto_generated|dpfifo                                                                                                                                                                                                                                                                           ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w|wfifo|auto_generated                                                                                                                                                                                                                                                                                  ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart|the_Wire_Shark_UART_scfifo_w                                                                                                                                                                                                                                                                                                       ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|uart                                                                                                                                                                                                                                                                                                                                    ; 38    ; 10             ; 23           ; 10             ; 34     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|tse_mac|i_tse_mac                                                                                                                                                                                                                                                                                                                       ; 134   ; 37             ; 0            ; 37             ; 117    ; 37              ; 37            ; 37              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|tse_mac                                                                                                                                                                                                                                                                                                                                 ; 57    ; 0              ; 0            ; 0              ; 86     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_status_token_fifo|Wire_Shark_SGDMA_TX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|wr_ptr                                                                                                                                                                                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_status_token_fifo|Wire_Shark_SGDMA_TX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|usedw_counter                                                                                                                                                                                          ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_status_token_fifo|Wire_Shark_SGDMA_TX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|almost_full_comparer                                                                                                                                                                                   ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_status_token_fifo|Wire_Shark_SGDMA_TX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|FIFOram                                                                                                                                                                                                ; 30    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_status_token_fifo|Wire_Shark_SGDMA_TX_status_token_fifo_status_token_fifo|auto_generated|dpfifo                                                                                                                                                                                                        ; 29    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_status_token_fifo|Wire_Shark_SGDMA_TX_status_token_fifo_status_token_fifo|auto_generated                                                                                                                                                                                                               ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_status_token_fifo                                                                                                                                                                                                                                                                                      ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_desc_address_fifo|Wire_Shark_SGDMA_TX_desc_address_fifo_desc_address_fifo|subfifo|fifo_state|is_almost_full_compare|auto_generated                                                                                                                                                                     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_desc_address_fifo|Wire_Shark_SGDMA_TX_desc_address_fifo_desc_address_fifo|subfifo|fifo_state|is_almost_empty_compare|auto_generated                                                                                                                                                                    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_desc_address_fifo|Wire_Shark_SGDMA_TX_desc_address_fifo_desc_address_fifo|subfifo|rd_ptr|auto_generated                                                                                                                                                                                                ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_desc_address_fifo|Wire_Shark_SGDMA_TX_desc_address_fifo_desc_address_fifo|subfifo|last_row_data_out_mux|auto_generated                                                                                                                                                                                 ; 65    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_desc_address_fifo                                                                                                                                                                                                                                                                                      ; 36    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_fifo|Wire_Shark_SGDMA_TX_command_fifo_command_fifo|auto_generated|dpfifo|wr_ptr                                                                                                                                                                                                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_fifo|Wire_Shark_SGDMA_TX_command_fifo_command_fifo|auto_generated|dpfifo|usedw_counter                                                                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_fifo|Wire_Shark_SGDMA_TX_command_fifo_command_fifo|auto_generated|dpfifo|almost_full_comparer                                                                                                                                                                                                  ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_fifo|Wire_Shark_SGDMA_TX_command_fifo_command_fifo|auto_generated|dpfifo|FIFOram                                                                                                                                                                                                               ; 110   ; 0              ; 0            ; 0              ; 104    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_fifo|Wire_Shark_SGDMA_TX_command_fifo_command_fifo|auto_generated|dpfifo                                                                                                                                                                                                                       ; 109   ; 0              ; 0            ; 0              ; 106    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_fifo|Wire_Shark_SGDMA_TX_command_fifo_command_fifo|auto_generated                                                                                                                                                                                                                              ; 108   ; 0              ; 0            ; 0              ; 106    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_fifo                                                                                                                                                                                                                                                                                           ; 108   ; 0              ; 0            ; 0              ; 106    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated|dpfifo|wr_ptr                                                                                                                                                             ; 4     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated|dpfifo|usedw_counter                                                                                                                                                      ; 5     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated|dpfifo|rd_ptr_msb                                                                                                                                                         ; 4     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated|dpfifo|two_comparison                                                                                                                                                     ; 10    ; 5              ; 0            ; 5              ; 1      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated|dpfifo|almost_full_comparer                                                                                                                                               ; 10    ; 5              ; 0            ; 5              ; 1      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated|dpfifo|FIFOram                                                                                                                                                            ; 84    ; 0              ; 0            ; 0              ; 70     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated|dpfifo                                                                                                                                                                    ; 75    ; 0              ; 0            ; 0              ; 77     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo|Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo_m_readfifo|auto_generated                                                                                                                                                                           ; 74    ; 0              ; 0            ; 0              ; 77     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo|the_Wire_Shark_SGDMA_TX_m_readfifo_m_readfifo                                                                                                                                                                                                                                               ; 74    ; 0              ; 0            ; 0              ; 77     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_readfifo                                                                                                                                                                                                                                                                                             ; 75    ; 0              ; 0            ; 0              ; 72     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_m_read                                                                                                                                                                                                                                                                                                 ; 130   ; 1              ; 12           ; 1              ; 130    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_command_grabber                                                                                                                                                                                                                                                                                        ; 109   ; 0              ; 45           ; 0              ; 61     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_descriptor_write_which_resides_within_Wire_Shark_SGDMA_TX                                                                                                                                                                                                                                    ; 93    ; 0              ; 16           ; 0              ; 71     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo|descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo_controlbitsfifo|subfifo|fifo_state|is_almost_full_compare|auto_generated  ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo|descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo_controlbitsfifo|subfifo|fifo_state|is_almost_empty_compare|auto_generated ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo|descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo_controlbitsfifo|subfifo|rd_ptr|auto_generated                             ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo|descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo_controlbitsfifo|subfifo|last_row_data_out_mux|auto_generated              ; 15    ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX_control_bits_fifo                                                                                                                                                      ; 11    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_descriptor_read_which_resides_within_Wire_Shark_SGDMA_TX                                                                                                                                                                                                                                     ; 106   ; 0              ; 32           ; 0              ; 227    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain|the_control_status_slave_which_resides_within_Wire_Shark_SGDMA_TX                                                                                                                                                                                                                                ; 84    ; 0              ; 0            ; 0              ; 101    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx|the_Wire_Shark_SGDMA_TX_chain                                                                                                                                                                                                                                                                                                  ; 163   ; 0              ; 0            ; 0              ; 272    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_tx                                                                                                                                                                                                                                                                                                                                ; 143   ; 0              ; 0            ; 0              ; 235    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_status_token_fifo|Wire_Shark_SGDMA_RX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|wr_ptr                                                                                                                                                                                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_status_token_fifo|Wire_Shark_SGDMA_RX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|usedw_counter                                                                                                                                                                                          ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_status_token_fifo|Wire_Shark_SGDMA_RX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|almost_full_comparer                                                                                                                                                                                   ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_status_token_fifo|Wire_Shark_SGDMA_RX_status_token_fifo_status_token_fifo|auto_generated|dpfifo|FIFOram                                                                                                                                                                                                ; 30    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_status_token_fifo|Wire_Shark_SGDMA_RX_status_token_fifo_status_token_fifo|auto_generated|dpfifo                                                                                                                                                                                                        ; 29    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_status_token_fifo|Wire_Shark_SGDMA_RX_status_token_fifo_status_token_fifo|auto_generated                                                                                                                                                                                                               ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_status_token_fifo                                                                                                                                                                                                                                                                                      ; 28    ; 0              ; 0            ; 0              ; 26     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_desc_address_fifo|Wire_Shark_SGDMA_RX_desc_address_fifo_desc_address_fifo|subfifo|fifo_state|is_almost_full_compare|auto_generated                                                                                                                                                                     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_desc_address_fifo|Wire_Shark_SGDMA_RX_desc_address_fifo_desc_address_fifo|subfifo|fifo_state|is_almost_empty_compare|auto_generated                                                                                                                                                                    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_desc_address_fifo|Wire_Shark_SGDMA_RX_desc_address_fifo_desc_address_fifo|subfifo|rd_ptr|auto_generated                                                                                                                                                                                                ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_desc_address_fifo|Wire_Shark_SGDMA_RX_desc_address_fifo_desc_address_fifo|subfifo|last_row_data_out_mux|auto_generated                                                                                                                                                                                 ; 65    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_desc_address_fifo                                                                                                                                                                                                                                                                                      ; 36    ; 0              ; 0            ; 0              ; 34     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_fifo|Wire_Shark_SGDMA_RX_command_fifo_command_fifo|auto_generated|dpfifo|wr_ptr                                                                                                                                                                                                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_fifo|Wire_Shark_SGDMA_RX_command_fifo_command_fifo|auto_generated|dpfifo|usedw_counter                                                                                                                                                                                                         ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_fifo|Wire_Shark_SGDMA_RX_command_fifo_command_fifo|auto_generated|dpfifo|almost_full_comparer                                                                                                                                                                                                  ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_fifo|Wire_Shark_SGDMA_RX_command_fifo_command_fifo|auto_generated|dpfifo|FIFOram                                                                                                                                                                                                               ; 110   ; 0              ; 0            ; 0              ; 104    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_fifo|Wire_Shark_SGDMA_RX_command_fifo_command_fifo|auto_generated|dpfifo                                                                                                                                                                                                                       ; 109   ; 0              ; 0            ; 0              ; 106    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_fifo|Wire_Shark_SGDMA_RX_command_fifo_command_fifo|auto_generated                                                                                                                                                                                                                              ; 108   ; 0              ; 0            ; 0              ; 106    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_fifo                                                                                                                                                                                                                                                                                           ; 108   ; 0              ; 0            ; 0              ; 106    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX|the_sixty_four_bit_byteenable_FSM|upper_thirty_two_bit_byteenable_FSM|upper_sixteen_bit_byteenable_FSM                                                                                                                             ; 6     ; 0              ; 2            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX|the_sixty_four_bit_byteenable_FSM|upper_thirty_two_bit_byteenable_FSM|lower_sixteen_bit_byteenable_FSM                                                                                                                             ; 6     ; 0              ; 2            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX|the_sixty_four_bit_byteenable_FSM|upper_thirty_two_bit_byteenable_FSM                                                                                                                                                              ; 8     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX|the_sixty_four_bit_byteenable_FSM|lower_thirty_two_bit_byteenable_FSM|upper_sixteen_bit_byteenable_FSM                                                                                                                             ; 6     ; 0              ; 2            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX|the_sixty_four_bit_byteenable_FSM|lower_thirty_two_bit_byteenable_FSM|lower_sixteen_bit_byteenable_FSM                                                                                                                             ; 6     ; 0              ; 2            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX|the_sixty_four_bit_byteenable_FSM|lower_thirty_two_bit_byteenable_FSM                                                                                                                                                              ; 8     ; 0              ; 0            ; 0              ; 5      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX|the_sixty_four_bit_byteenable_FSM                                                                                                                                                                                                  ; 12    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write|the_byteenable_gen_which_resides_within_Wire_Shark_SGDMA_RX                                                                                                                                                                                                                                    ; 12    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_m_write                                                                                                                                                                                                                                                                                                ; 140   ; 2              ; 9            ; 2              ; 132    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_command_grabber                                                                                                                                                                                                                                                                                        ; 109   ; 0              ; 46           ; 0              ; 60     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|sgdma_rx|the_Wire_Shark_SGDMA_RX_chain|the_descriptor_write_which_resides_within_Wire_Shark_SGDMA_RX                                                                                                                                                                                                                                    ; 93    ; 0              ; 16           ; 0              ; 71     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
